,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,stalled-cycles-backend,stalled-cycles-frontend,context-switches,cpu-clock,cpu-migrations,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-icache-load-misses,L1-icache-loads,L1-icache-prefetches,LLC-load-misses,LLC-loads,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,problem_size,threads,time,speedup
247,1202841096,22681367,23151924,164957614,11362162800,7348440152,2904693861,2329626634,57123,5122.61,9817,181704,181705,5179.13,73198618,3118124643,21900,77862508,51499709,2490868473,3196539,22552623,147949057,40269092,20657341,1298620784,2019697,2975297262,361526,2362733358,0,128,0.6253333333333333,1.8294243070362477
248,1934591844,18057575,16150166,167129966,12246206102,14635990080,4687628667,1265355246,9098,5244.55,969,139958,139959,5253.12,82016290,4420037835,4626,99321989,35994629,3362802552,8724793,15803347,155882285,25598724,17708440,1994641662,943529,4432688180,266852,3354358794,1,1,3.422333333333333,1.0
249,1809577932,18130358,15595063,162516155,11829180778,14396021152,4697494740,1195375464,7105,5040.96,923,141015,141016,5049.4,82899733,4245091133,6060,101591714,38105828,3262690948,9257951,16347896,158597751,25657625,18173042,1793377741,1044571,4179523861,293167,3217949308,1,2,1.86,1.839964157706093
250,1897425722,18062854,15606335,166258121,12229291056,14400185701,4715577928,1239122708,8373,5246.34,949,141087,141088,5254.85,83112967,4390038109,5695,100833480,35781696,3346995345,9032601,15697057,157432411,27102156,18032134,1915304329,1103116,4355478337,280270,3338889235,1,4,1.0623333333333331,3.221524945089426
251,1946446292,19754747,17765886,170049272,12992991727,14665996017,3827648023,1247811212,9390,5716.5,984,142970,142971,5725.73,84841041,4442675632,4502,103657169,36759940,3373378024,9403820,15969292,161270352,33788821,19778565,1940342298,1326141,4402967159,290320,3387316468,1,8,0.7313333333333333,4.679580674567001
252,1822327590,20360314,18154629,174113063,13164833230,14330214210,3473012436,1358567141,10935,5877.88,1325,147712,147713,5889.64,85815337,4347044216,5946,105060343,39383426,3325180910,9077658,17532980,164842966,35568053,19752035,1845479930,1533002,4297977030,308809,3282433080,1,16,0.5446666666666667,6.2833537331701335
253,1948269459,21891708,20613255,181567904,14671148496,14521323982,2746455735,1716495124,20928,6672.07,2720,156928,156929,6691.27,90544493,4484506839,11018,110885542,43864407,3461227267,9197284,20396030,181498935,41896758,22054377,1938304989,1830110,4522008360,342569,3480486884,1,32,0.5236666666666666,6.535327816677276
254,2085022612,24012483,24157544,206818020,17075099743,14890907187,3390834898,2587821273,37749,7759.59,5234,175228,175229,7795.05,103234201,4921148119,15364,118019641,48529752,3884158260,9256090,24258537,197505611,53858910,23456447,2135091324,2765956,4957866058,519006,3759545265,1,64,0.6313333333333334,5.4208025343189
255,2002765093,28090393,29521907,236090619,18847264713,15637054883,4581979213,3041505130,64304,8393.3,11701,198661,198662,8458.61,115166988,5192900978,20519,131640577,58882021,3944714356,9951305,28942618,235705701,63416994,28440073,1966027619,3297117,4904462426,557321,3870470626,1,128,0.8396666666666667,4.075823739579198
256,4179697139,24593331,20001266,281902523,25554815816,35848342107,10731568710,1444171929,10121,10833.86,951,154038,154039,10845.81,136652895,9799983344,4710,201352124,42083958,7267948862,25137172,19075743,271105589,37868932,25914815,4134987949,1386141,9660461853,326054,7221449584,2,1,9.338333333333331,1.0
257,4227075162,24486386,20673667,286362186,25810463153,35486115854,10813591493,1510874915,10433,10954.3,966,155858,155859,10965.78,142243940,9809526900,5524,199291142,43617193,7236264511,24721742,20400803,280780032,40760542,26045325,4170061562,1388878,9756417272,313412,7252502822,2,2,4.988666666666667,1.871909661900307
258,4189713860,26032722,21483827,286714928,26254362695,35563651709,10743869887,1547242748,12123,11133.92,975,156409,156410,11145.23,138051202,9883557659,5658,199862708,43882445,7330205922,25432705,19310323,275170106,39659556,24523982,4256428827,1497778,9847580181,333843,7255341071,2,4,2.810333333333334,3.3228561262009246
259,4175285489,25487413,23205299,290573792,26974628500,35314755508,9839830086,1883692596,11660,11603.02,1014,161727,161728,11614.84,140596667,9784514483,10126,201380003,47201133,7272510071,24476940,22768090,282720632,46841870,25459833,4194207616,1907496,9854589067,308218,7249213066,2,8,1.7796666666666667,5.247237310357744
260,4249057392,26973139,24842732,295834487,27577162499,36201857229,9908521376,1765062890,15854,11945.43,1367,163850,163851,11959.51,142123154,9988718204,5324,204003863,47295527,7344390451,24675580,22400592,281779352,50093739,27466065,4305712051,2331098,9974190879,341359,7347102627,2,16,1.2386666666666668,7.53902045209903
261,4225773947,30044332,28447516,305717987,30366996800,35619739202,6560172133,2378953540,23916,13754.96,2464,173892,173893,13776.43,149801085,9974034021,8092,211472798,51495110,7428720166,25569601,25875459,299598631,70217553,30056897,4173465756,3173750,9941862487,432859,7394234558,2,32,1.078,8.662646876932591
262,4254005135,35610905,35060348,342732270,35468388613,36374370560,5358815943,3815401418,42691,16169.54,6047,202858,202859,16210.24,162385504,10426946486,13860,225768608,64482516,7814151674,25593677,34350999,327730212,94657311,35424643,4338873054,5032163,10367831370,845994,7670415632,2,64,1.106666666666667,8.438253012048193
263,4553535611,41002440,46191621,388727090,39157452377,36966276638,8279245739,5092196021,82289,17424.63,19933,232303,232304,17507.01,193148738,10735659587,28736,247279235,84649672,8200024839,25865057,45522160,378704698,119711918,41385834,4467680575,6335295,10819153239,1093267,8293560669,2,128,1.4269999999999998,6.54403176827844
264,477550294,19025742,14755801,96637782,4465928152,2961159815,1365269892,1130083192,4753,1928.24,926,132426,132427,1935.17,41670678,1398892033,7393,37680615,32870351,1252966087,622394,12547861,78627032,20031327,18375031,549519234,940647,1421850804,306680,1236571443,0,1,0.3576666666666666,1.0
265,505775253,17154285,14450041,90742383,4456259591,2823973246,1298881739,1019713548,5687,1937.42,976,134092,134093,1944.3,40521784,1412909476,4727,38174655,32991789,1236708385,687979,14478822,90417592,22493055,17648517,509005861,927082,1369037714,292924,1203013643,0,2,0.2046666666666666,1.7475570032573289
266,567193606,15895536,13371815,86178382,4393385161,2873073097,1370574724,1042784115,4858,1895.07,970,134843,134844,1901.99,42147059,1428002031,3772,41936679,36982437,1180492442,697262,15139296,89978788,22422475,17401796,504467239,854966,1348033141,261242,1206061621,0,4,0.1656666666666666,2.158953722334004
267,495715159,17708505,14409011,89351070,4537624115,2913989033,1278928611,1025675692,5641,1968.93,971,135437,135438,1975.88,38690947,1423184765,4811,39114734,34159414,1240857766,644341,13788520,86945790,20951467,17574177,528099567,928449,1403296220,297225,1234271865,0,8,0.1433333333333333,2.4953488372093022
268,511057483,18434543,15446289,93665254,4581402303,2799327614,1350998677,1052374777,5115,1989.74,948,135701,135702,1996.82,39103481,1461345850,4709,39218918,31981832,1245718356,634832,13383936,87080792,23006337,17721229,505564165,966649,1398940449,299399,1248717115,0,16,0.2326666666666666,1.5372492836676217
269,577235208,17388248,14260142,90441898,4674245980,2954005801,1288280512,1063819403,6044,2045.49,934,136023,136025,2052.49,41323320,1514225187,4665,39878172,33219470,1261121740,685457,13687403,87491768,22456391,17616800,561118047,946423,1439907502,290194,1275283172,0,32,0.1436666666666666,2.489559164733179
270,605542204,18599707,13732060,85116651,4783959804,3068749635,1235184531,1018215966,6839,2106.76,960,137120,137121,2113.81,39749121,1554068331,4716,40000746,33078653,1290605817,655808,14403944,91527330,22808073,18003860,544249881,998672,1428963943,299830,1322705157,0,64,0.1486666666666666,2.4058295964125564
271,627191358,17167585,14877056,94378105,4790631094,2962829208,1349740183,1103294988,7247,2115.35,937,138802,138803,2122.29,41306033,1562232767,4595,39829684,33889069,1322228089,641402,13612455,85147531,22406549,17872591,608936287,994418,1493977038,294674,1323752608,0,128,0.1583333333333333,2.2589473684210524
272,793108385,32727908,16624352,154301450,7396641410,6390637635,2058362004,1287618680,6220,3213.9,941,132765,132766,3220.65,87356995,3137247563,4536,74808937,51021015,2338304889,1839436,16194975,169046278,25607450,32962395,757192182,1033200,3035474800,305041,2246553991,1,1,1.4203333333333334,1.0
273,683891668,32935229,16829460,164162905,7120212285,6217153965,2302618022,1438906626,5031,3076.38,1020,134214,134215,3083.46,89395349,2937224183,5673,70716375,51647355,2155110196,1819973,15552330,146230742,25845485,31359040,722564419,957757,2974003176,262758,2203940542,1,2,0.7933333333333333,1.7903361344537816
274,699932398,32671043,17679501,159814867,7416391668,6161702946,2307994231,1415660278,5722,3204.51,996,135864,135865,3211.79,85972192,2987695188,7127,74326440,54506448,2225096842,1810480,15921379,156898755,25794739,32862707,749383741,998649,3070022541,280777,2225808827,1,4,0.4753333333333333,2.9880785413744744
275,843621243,31474316,18093753,159840323,7777367119,6349996052,2484174349,1422986022,6421,3391.76,1004,138560,138561,3399.39,92240855,3212106968,6692,77615408,55818568,2392429601,1848155,17038039,163433975,28648881,33037574,831807605,1016314,3143559446,282127,2291777087,1,8,0.4113333333333333,3.452998379254457
276,674598267,33701928,18708674,168326321,7467858723,6349093324,2174664905,1493109105,5096,3235.97,1037,143706,143707,3243.81,93129610,2960467330,7196,76067909,57629434,2195541047,1832641,18245141,153234276,29305132,32892202,727498576,1068673,2867506281,275355,2156857467,1,16,0.3503333333333333,4.054234062797336
277,805790864,35493484,19258109,179289710,8075321430,6525521621,2227054665,1577420667,6920,3562.1,1097,150123,150124,3570.01,93028545,3100736601,6295,74638129,54552184,2292031232,1653710,18920362,157287071,30618235,33305486,874848918,1099328,3201922818,286147,2371935987,1,32,0.3653333333333333,3.887773722627737
278,915880887,33500336,19026795,169652458,8285696228,6803833302,2411447354,1569940147,6200,3625.39,1066,150986,150987,3633.46,97709171,3232953271,6406,81821227,62534612,2358390467,1913288,19988831,163187694,30733376,33256079,923869232,1131939,3154076189,283066,2339787345,1,64,0.6083333333333334,2.334794520547945
279,764335506,35799048,20350748,173245315,8040176120,6408921124,2153766702,1512204636,6702,3514.13,1039,152968,152969,3522.18,89168106,3096815252,5940,73924274,56700957,2311047894,1855878,19149066,161159593,30810761,34209463,816778250,1190827,3102320249,317994,2365561949,1,128,0.3713333333333333,3.824955116696589
280,1476944850,67907750,24298544,361698096,14867749323,15813330093,4556644805,2200721461,7316,6393.7,941,137650,137651,6400.74,239068457,7336641014,4637,177040111,105851202,5044597796,5536773,25594977,351642348,40806663,67685078,1487598898,1230685,7212973773,264360,4982873964,2,1,4.441999999999999,1.0
281,1288881592,66316626,28102694,357435751,15050102706,15702242774,5024815158,2198998263,6663,6421.36,1223,134560,134561,6429.54,226803622,7112469912,12167,169132486,103275593,4909647887,6199627,25690229,345265051,44336186,66193814,1345388281,1269396,7095978920,289548,4817847872,2,2,2.426333333333333,1.830745981590877
282,1532098896,67702353,27034418,370857838,16037096749,16195441031,5384295788,2199577396,8810,6889.48,1211,136119,136120,6897.87,234437794,7427715818,11005,173498318,104348415,5059236058,5501216,27143128,350837088,43948025,65404915,1582467577,1266058,7338789279,272874,5099108846,2,4,1.3013333333333332,3.413422131147541
283,1499301465,67339889,29437413,356375328,15883617493,16117983722,5346112799,2284001030,8534,6809.34,1225,139718,139719,6819.17,233819760,7344177525,11716,175234726,105848083,5036883696,5943604,28245206,359866965,49115411,68414355,1456525886,1276604,7261928959,272156,5032899837,2,8,0.8033333333333333,5.529460580912862
284,1395634615,71587219,31288856,372541914,16214671892,15738191946,4698567390,2416199816,7037,7070.27,1339,145284,145286,7080.79,237332066,7214915487,11935,174020692,111039777,4959899764,5598813,30811923,366733601,49381484,70358165,1454243463,1411574,7210720690,283187,4940126886,2,16,0.964,4.6078838174273855
285,1533008568,71491499,30100674,365767492,16789889304,15878737850,4481845418,2501624279,9105,7377.72,1377,156612,156613,7388.11,236554100,7345264220,11978,176392357,113922718,5071857556,5953284,32205893,365469734,51099635,72182491,1489395283,1539943,7256748832,288672,5016179751,2,32,0.8426666666666667,5.27136075949367
286,1676354891,73337072,32050975,390870030,18029329214,16860346358,5101010150,2618822675,10387,7910.7,1308,177415,177416,7920.98,248723780,7677515078,11972,183991405,116426132,5262019188,5590907,33244714,365825233,53840626,70111943,1802002738,1588963,7604010477,294900,5227714941,2,64,1.35,3.29037037037037
287,1361796756,76082850,34938386,393033939,17447055085,16008210707,4590857446,2763837766,8780,7670.52,1359,208222,208223,7682.47,237305278,7329757724,11223,175334386,116344417,5045822774,6310418,32187962,379024413,54018166,74811564,1362456256,1737623,7285344768,303247,4997145920,2,128,0.835,5.319760479041916
288,257167452,4007774,0,0,915695558,1703537429,183154019,132844616,0,1395.4,0,141213,141214,1399.93,1831275,657270318,31,2535,1871463,95334063,8091149,0,0,0,4017266,244994054,1215213,663012411,247412,91700634,0,1,0.2413333333333333,1.0
289,262672317,4359702,0,0,930028777,1821361473,203731765,139690249,0,1239.09,0,141153,141154,1242.93,1693303,720186306,4,1904,1798932,84670539,6352116,0,0,0,4117657,258487745,997297,711854686,232133,91837798,0,2,0.1999999999999999,1.2066666666666668
290,250003727,4047964,0,0,999353271,2029420273,204294142,136117714,0,1023.57,0,141143,141144,1026.96,1742600,654084735,211,1214,1795741,91490076,5846334,0,0,0,4078893,239986012,1036493,665730769,236056,90688964,0,4,0.1909999999999999,1.2635253054101223
291,258771262,4187774,0,0,1002556592,1816942221,192515134,149253503,0,1112.65,0,141213,141214,1116.77,1625045,676617931,25,2024,1873816,91597756,6184828,0,0,0,3888386,235086760,1006409,624848108,233483,92461369,0,8,0.2056666666666666,1.173419773095624
292,286573349,5184419,0,0,1008207375,1745274700,199578206,152426496,0,1245.7,0,142344,142345,1250.13,2028012,684069279,78,3518,2599189,128716179,2716985,0,0,0,4956446,274479325,1261601,791643041,319717,127091275,0,16,0.167,1.4451097804391215
293,242861502,4404762,0,0,1025423732,1969294097,222668919,171314206,0,1179.29,0,142633,142634,1182.84,2093948,751583120,52,3169,2839901,129045368,9052132,0,0,0,5238847,285972690,1327898,765342325,313656,128388366,0,32,0.1969999999999999,1.2250423011844331
294,240863377,4325705,0,0,840343982,1418144484,191564629,168921442,0,1347.32,0,141906,141907,1352.43,1853511,680738064,30,1978,1921367,87112600,13081270,0,0,0,3535610,257304848,1150571,653706344,255908,94688778,0,64,0.245,0.985034013605442
295,255399778,4494455,0,0,1140151418,2147623254,243318660,192723304,0,1228.3,0,143523,143524,1233.77,2408663,767503403,7,2798,2637101,126349798,7123902,0,0,0,5654873,271666592,1246101,654787705,329966,118325628,0,128,0.2576666666666666,0.9366106080206984
296,533415967,6127936,0,0,2474992666,4828005561,381860003,354831558,0,1603.13,0,178190,178191,1606.01,10135346,1583127747,70,2493,2036139,99972783,33763472,0,0,0,5915851,535280534,6776127,1736993901,233718,112212151,1,1,0.7893333333333333,1.0
